player_name,player_slug,consistency_score,floor,ceiling,avg_fp,median_fp,std_fp,coef_variation,iqr_ratio,games_played,optimized_ma_fp,optimized_ma_points,optimized_ma_rebounds,optimized_ma_assists,injury_risk_score,games_played_count,is_contender,team
Clint Capela,capelca01,14.142242745822001,13.4,33.6,23.545454545454547,24.0,8.25242263452636,0.3504889921999612,0.5,55.0,12.271800668349734,13.462141578473743,6.432949897314182,1.5707216574133909,59.56734960472597,55,False,Team.ATLANTA_HAWKS
Coby White,whiteco01,20.10396011384386,18.0,48.400000000000006,34.054054054054056,35.0,11.615334565915836,0.3410852213800682,0.42857142857142855,74.0,40.71735411374685,22.213648175564053,1.031073037619867,5.355852704896818,5.993569286032884,74,False,Team.CHICAGO_BULLS
Cody Martin,martico01,10.349352957144095,9.0,32.0,18.962264150943398,19.0,9.158895591638009,0.483006434185885,0.8421052631578947,106.0,10.457176049357578,2.7795036944582057,0.45712159608495384,1.004098769570728,16.344913199896443,106,False,Team.PHOENIX_SUNS
Cody Williams,willico04,5.287520858457116,4.0,19.1,10.68,10.0,6.262395707714421,0.5863666392991032,0.575,50.0,10.163124196421833,4.645782591197626,0.3000045725326751,0.9872541884580227,64.53139189401821,50,False,Team.UTAH_JAZZ
Cody Zeller,zelleco01,2.5784110470698316,1.0,14.0,6.790697674418604,6.0,5.584688950697353,0.8224028249314596,1.0,43.0,546062.0208832861,6.811535802277325,-2.037791994422265,0.8395782624302749,70.0,43,False,Team.NEW_ORLEANS_PELICANS
Colby Jones,jonesco02,3.1101571477485783,0.0,28.09999999999998,10.923076923076923,6.0,11.756906568949415,1.0763365168756507,2.8333333333333335,78.0,24.756842666748504,10.363502270246679,1.067919255912476,3.325652291495793,20.0,78,False,Team.WASHINGTON_WIZARDS
Cole Anthony,anthoco01,8.800771703487063,5.200000000000001,38.8,20.059701492537314,17.0,13.94539521390797,0.6951945530742812,1.3529411764705883,67.0,8.465034280431274,5.954311894769182,0.07477308430376572,-0.3310565129722072,35.0,67,False,Team.ORLANDO_MAGIC
Cole Swider,swideco01,4.903230013300775,2.8000000000000003,17.300000000000004,10.6,12.5,6.1838499334961226,0.5833820691977474,0.96,20.0,11.670593609045055,7.243283748477282,0.694730445168367,0.509228205690347,69.16627695613145,20,False,Team.TORONTO_RAPTORS
Colin Castleton,castlco01,4.5580526671192825,0.0,24.0,12.76923076923077,14.0,9.132813587480511,0.7152203411882327,1.1428571428571428,78.0,17.685711042293622,8.576386015339974,2.9799942049991195,0.9721309121463744,20.0,78,False,Team.TORONTO_RAPTORS
Collin Gillespie,gilleco01,5.766810329368143,2.2,27.6,14.818181818181818,13.0,11.511402898613829,0.7768431403972522,1.2307692307692308,33.0,21.03570650609474,9.133733908097938,0.9058074076496127,3.1775843695382435,70.0,33,False,Team.PHOENIX_SUNS
Collin Sexton,sextoco01,17.17338423319904,14.8,40.800000000000004,29.476190476190474,30.0,10.023555024480993,0.34005598629095457,0.36666666666666664,63.0,66.4816462798547,18.195846799275152,0.5277289062943034,1.8283997496741506,26.353306790267222,63,False,Team.UTAH_JAZZ
Corey Kispert,kispeco01,10.931463811948099,10.0,28.0,18.81967213114754,19.0,7.391861268128354,0.3927731161636146,0.47368421052631576,61.0,20.954049378133952,14.916271774695804,-0.8631712840141399,2.444127950061869,25.234584328302205,61,False,Team.WASHINGTON_WIZARDS
Cory Joseph,josepco01,3.4223122850862904,0.9000000000000004,23.0,9.34,6.5,7.588438574568551,0.8124666568060547,1.8076923076923077,50.0,14.636785322873074,5.5345105464787645,0.5767443659328094,2.5300692890360663,70.0,50,False,Team.ORLANDO_MAGIC
Craig Porter Jr.,portecr01,2.576341029938045,0.0,24.0,8.92156862745098,5.0,9.422216418937227,1.0561165656391176,2.9,51.0,494.72183329088875,-1.248313760850385,-0.9041716509846713,-34.991488180869965,70.0,51,True,Team.CLEVELAND_CAVALIERS
Cui Yongxi,cuiyo01,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,50.0,5,False,Team.BROOKLYN_NETS
D'Angelo Russell,russeda01,15.338599509448473,13.0,45.0,27.879310344827587,28.5,12.505278314826596,0.4485504899566744,0.5614035087719298,116.0,26.854597335948974,4.510374837834362,-0.06309212486029725,5.16809850780832,10.346542418547608,116,False,Team.BROOKLYN_NETS
D'Moi Hodge,hodgedm01,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,70.0,7,False,Team.LOS_ANGELES_LAKERS
D.J. Carton,cartodj01,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,50.0,4,False,Team.TORONTO_RAPTORS
D.J. Wilson,wilsodj01,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,50.0,2,False,Team.PHILADELPHIA_76ERS
DaQuan Jeffries,jeffrda01,7.194003361596786,5.0,24.4,14.340425531914894,14.0,7.381047021803311,0.51470209202486,0.7142857142857143,47.0,15.538999316637137,7.979586763325393,0.7638914183072563,1.134654516254338,67.88497162483743,47,False,Team.CHARLOTTE_HORNETS
Daeqwon Plowden,plowdda01,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,70.0,6,False,Team.ATLANTA_HAWKS
Daishen Nix,nixda01,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,1.1845934582417792,0.083740234375,0.643218451514258,50.0,3,True,Team.MINNESOTA_TIMBERWOLVES
Dalano Banton,bantoda01,7.097637182296504,2.6000000000000005,33.4,17.29850746268657,16.0,11.658082745233902,0.6739357583526069,1.125,67.0,-4.523889028051971,-1.7591602441568797,2.6708080395390836,6.356820644827604,35.0,67,False,Team.PORTLAND_TRAIL_BLAZERS
Dalen Terry,terryda01,4.638519545654868,3.0,21.39999999999999,10.520547945205479,9.0,7.608772134739361,0.7232296430155903,1.2222222222222223,73.0,13.613908782557576,31.057823201787745,-0.7999999999999934,2.3192942508186416,20.0,73,False,Team.CHICAGO_BULLS
Dalton Knecht,knechda01,5.951059972388837,3.0,28.299999999999997,14.26923076923077,12.0,10.41777706113274,0.7300868021279009,1.1666666666666667,78.0,12.27547318129875,8.340718764685239,0.5510660923654946,0.45257662470685833,20.0,78,True,Team.LOS_ANGELES_LAKERS
Damian Jones,jonesda03,1.8679033420588733,0.0,17.200000000000003,6.3076923076923075,5.0,6.429714058936402,1.0193449117826003,1.8,39.0,6.536055241659268,3.308150909837335,0.528299727219856,0.27436076664528314,70.0,39,True,Team.CLEVELAND_CAVALIERS
Damian Lillard,lillada01,29.78997051281729,31.7,62.60000000000001,45.12068965517241,44.0,11.401871573844563,0.25269719193083096,0.3352272727272727,58.0,53.97673904731577,29.79865530982926,0.5649329341024412,5.128203297522365,39.576734673581356,58,True,Team.MILWAUKEE_BUCKS
Damion Baugh,baughda01,10.026057177149715,6.800000000000001,29.2,19.4,22.0,8.569714114251418,0.44173784094079477,0.6363636363636364,15.0,0.0,7.826247584864632,1.0003287219897175,3.6084668434480136,60.90702267251644,15,False,Team.CHARLOTTE_HORNETS
Damion Lee,leeda03,1.8565673643671177,0.0,11.600000000000001,5.32,5.0,4.017163178164412,0.7551058605572203,1.0,25.0,5.34902658609794,3.2122738839519522,0.15106247878586782,0.38050443995156147,70.0,25,False,Team.PHOENIX_SUNS
Daniel Gafford,gaffoda01,14.738972111131549,12.0,43.4,27.333333333333332,26.0,12.638472777675585,0.4623831504027653,0.5384615384615384,57.0,6.709004549007721,11.69899870339638,5.821922678866457,-0.4823898759323255,65.49513169838845,57,False,Team.DALLAS_MAVERICKS
Daniel Theis,theisda01,7.3520032431645435,6.4,22.0,14.078947368421053,13.0,8.037352205229912,0.5708773528948348,0.6730769230769231,38.0,23.857777866639406,12.575543042158944,3.6173803481100735,0.18276359806031284,68.13994139617279,38,False,Team.NEW_ORLEANS_PELICANS
Danilo Gallinari,gallida01,4.821604976265768,2.6000000000000014,20.400000000000006,10.918367346938776,11.0,7.087893486018103,0.6491715529250225,0.8181818181818182,147.0,16.3089679380683,12.88572354350376,1.0697445397788836,0.10743316919861035,20.0,147,True,Team.MILWAUKEE_BUCKS
Daniss Jenkins,jenkida01,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,70.0,7,True,Team.DETROIT_PISTONS
Danny Green,greenda02,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,50.0,2,False,Team.PHILADELPHIA_76ERS
Dante Exum,exumda01,7.857686424220576,4.9,27.80000000000001,17.1,13.5,10.811567878897122,0.6322554315144515,1.0740740740740742,20.0,14.042027088479308,-17.100178701955898,0.11937797385287702,-2.2375424229422416,63.36890476024007,20,False,Team.DALLAS_MAVERICKS
Danuel House Jr.,houseda01,3.4286374686303334,1.0,17.7,8.794117647058824,8.0,6.3421067744953925,0.7211760211800781,1.34375,34.0,10.868886308673993,16.96302538712306,-0.2971810256990852,0.012524616519141163,70.0,34,False,Team.PHILADELPHIA_76ERS
Dario Šarić,saricda01,3.688997763548719,2.0,24.0,10.0625,5.5,9.711261182256402,0.9650942789820027,2.9545454545454546,16.0,11.97750595869876,8.448377018860983,2.3328631966066635,2.359176166419089,70.0,16,True,Team.DENVER_NUGGETS
Dariq Whitehead,whiteda01,2.474807702466577,-0.09999999999999987,22.300000000000004,8.65,5.0,9.100961487667114,1.05213427603088,2.35,20.0,9.095035680174373,6.0756546934079285,0.2633777596656728,0.798522115900307,70.0,20,False,Team.BROOKLYN_NETS
Darius Bazley,bazleda01,4.933289343811517,1.1000000000000005,26.3,13.444444444444445,16.0,10.594664392053526,0.7880328886651382,1.3125,18.0,0.0,5.785752206866164,0.9615707830380416,0.6986328336811276,70.0,18,False,Team.UTAH_JAZZ
Darius Garland,garlada01,25.305807128114058,26.4,50.60000000000001,38.49333333333333,38.0,9.304297692763036,0.24171192482065387,0.2894736842105263,75.0,38.58550269199537,55.16613161487578,1.1737839617427175,3.264281765219078,6.345323832308436,75,True,Team.CLEVELAND_CAVALIERS
David Duke Jr.,dukeda01,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,70.0,6,False,Team.SAN_ANTONIO_SPURS
David Roddy,roddyda01,3.905350195820133,1.0,25.0,10.727272727272727,9.0,8.79143083908115,0.8195401629651919,1.5555555555555556,99.0,15.871730767861596,14.122251879918135,0.5725904239930593,2.1309250597523706,20.0,99,True,Team.HOUSTON_ROCKETS
Davion Mitchell,mitchda01,12.635249602599874,12.0,33.0,21.85135135135135,21.5,9.452130365379002,0.4325650259975548,0.6976744186046512,148.0,7.052292476807946,-7.201620211718653,-0.236842105263159,-1.11622107151423,14.32366219377814,148,False,Team.MIAMI_HEAT
Day'Ron Sharpe,sharpda01,12.793903809932997,12.8,35.0,21.9,19.5,9.980480950335009,0.4557297237595895,0.6025641025641025,50.0,68.97302312902647,9.224361638083186,4.327894328572823,2.860711591031425,62.400691964927596,50,False,Team.BROOKLYN_NETS
De'Aaron Fox,foxde01,28.531965778288985,30.0,59.0,43.79032258064516,44.0,11.815977560167982,0.26983079511249164,0.3409090909090909,124.0,54.1649309606174,34.610668763855706,1.1309064137211515,4.082660307235733,5.013109598728807,124,False,Team.SAN_ANTONIO_SPURS
De'Andre Hunter,huntede01,15.905018005523978,16.0,37.0,25.578125,25.0,8.42022247238011,0.3291962359391124,0.45,128.0,-26.216090924367876,16.89527615489811,2.4059359588591187,0.20915246772856455,7.557505829088932,128,True,Team.CLEVELAND_CAVALIERS
De'Anthony Melton,meltode01,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,23.981868640317547,17.098551071838504,0.5956089155320132,3.063917702265686,63.12905409858605,6,False,Team.GOLDEN_STATE_WARRIORS
DeAndre Jordan,jordade01,5.808596268206915,4.5,21.5,12.285714285714286,10.0,8.42130437325114,0.6854550071250927,0.7,56.0,14.254571108781924,4.334352242668442,1.8095629234599289,1.0075056546523364,70.0,56,True,Team.DENVER_NUGGETS
DeMar DeRozan,derozde01,22.86131443818711,21.6,52.0,37.25974025974026,36.0,11.242778458415096,0.30174065573299486,0.4444444444444444,77.0,35.355436976205695,26.55358073862268,-1.343433477345373,-4.463228791573179,6.601911824837867,77,False,Team.SACRAMENTO_KINGS
Dean Wade,wadede01,7.793404331456321,6.0,25.200000000000003,15.0,14.0,7.532978342718397,0.5021985561812264,0.7142857142857143,59.0,33.725061855628894,6.9125490481596135,1.206970978733676,1.2419785366988987,46.77883747151429,59,True,Team.CLEVELAND_CAVALIERS
Deandre Ayton,aytonde01,17.82354518930802,14.700000000000001,43.1,31.275,31.0,11.1197740534599,0.3555483310458801,0.4274193548387097,40.0,46.93562414765965,24.084638220866104,9.842257495188964,2.4523825792898273,60.11580517286563,40,False,Team.PORTLAND_TRAIL_BLAZERS
Dejounte Murray,murrade01,26.427893517753294,26.0,56.0,42.483870967741936,43.0,13.070209830588366,0.3076511045924369,0.37209302325581395,31.0,28.595016177192953,23.275062776278187,1.8363141158208085,1.7693241715791448,60.0887515732469,31,False,Team.NEW_ORLEANS_PELICANS
Delon Wright,wrighde01,3.880729305178657,0.0,25.10000000000001,11.6,9.0,9.596353474106714,0.827271851216096,1.4166666666666667,80.0,11.589863521412362,21.0031283967508,2.101609044424639,3.288681183901206,20.0,80,True,Team.NEW_YORK_KNICKS
Deni Avdija,avdijde01,19.465554303808894,18.1,54.0,33.68055555555556,34.0,14.023617369844432,0.41637131984692743,0.5073529411764706,72.0,-8.225353568664573,-8.722276897970099,-2.017695369747148,1.0081165557032348,12.486466924151564,72,False,Team.PORTLAND_TRAIL_BLAZERS
Dennis Schröder,schrode01,15.744215560483953,14.0,45.0,27.706666666666667,26.0,11.545588864246909,0.41670797151997985,0.6538461538461539,225.0,29.510873717098107,13.397867476400357,0.43069384873495165,8.528294593659709,11.7917770449843,225,True,Team.DETROIT_PISTONS
Dennis Smith Jr.,smithde03,9.907847146746375,7.0,37.0,19.839285714285715,19.0,10.558978551982406,0.5322257415940727,0.7368421052631579,56.0,16.300165312088616,11.87582038008606,0.2706580483171175,61.62171465000997,64.91918860340479,56,False,Team.BROOKLYN_NETS
Dereck Lively II,livelde01,15.301844226594298,14.0,39.5,26.13888888888889,25.0,9.838001089250742,0.37637411180980523,0.53,36.0,12.574079541960359,12.136323040071893,3.1564773249587734,0.9678540563937085,64.87533196997146,36,False,Team.DALLAS_MAVERICKS
Dereon Seabron,seabrde01,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,70.0,6,False,Team.NEW_ORLEANS_PELICANS
Derrick Jones Jr.,jonesde02,10.095202155858782,8.0,27.400000000000006,18.623376623376622,18.0,8.082430779147648,0.4339938423949574,0.5555555555555556,77.0,9.77582627897122,10.58075327666695,3.5411089436391587,0.8513068371986547,11.314965035841338,77,True,Team.LOS_ANGELES_CLIPPERS
Derrick Rose,rosede01,8.248396465761347,6.300000000000001,25.4,16.291666666666668,16.0,8.937184337859934,0.5485739747024,0.75,24.0,14.739651376600571,603.156493186853,-31.000000000001418,-242.85459533606846,66.87890562114868,24,False,Team.MEMPHIS_GRIZZLIES
Derrick White,whitede01,22.72545405650093,24.0,46.0,34.68421052631579,35.0,9.083256033284815,0.2618844683344636,0.2571428571428571,76.0,67.43225871984458,25.53046569875293,0.3831814023228409,-0.3714758878398916,8.213851749126153,76,True,Team.BOSTON_CELTICS
Desmond Bane,banede01,23.045558356124985,21.0,52.400000000000006,38.231884057971016,39.0,11.851918364302618,0.3100008973225476,0.4358974358974359,69.0,33.81169070421957,16.077075579540633,5.3146137823663615,2.7265398178760316,22.39803238402827,69,False,Team.MEMPHIS_GRIZZLIES
Devin Booker,bookede01,28.988109919074567,30.4,59.0,44.2,45.0,11.159450404627162,0.25247625349835207,0.36666666666666664,75.0,77.3297694095047,30.38032967873186,0.44641014861321837,2.8139551342463527,5.293009998958964,75,False,Team.PHOENIX_SUNS
Devin Carter,cartede02,3.6056835800100915,1.0,20.0,9.805555555555555,9.5,7.985470988838432,0.8143823104764406,0.9736842105263158,36.0,9.946057111811275,3.708146376367428,0.6758258111406146,1.0524359722566115,70.0,36,False,Team.SACRAMENTO_KINGS
Devin Vassell,vassede01,18.478588052739532,18.6,42.0,30.078125,30.5,10.702372236302333,0.3558191288952464,0.4672131147540984,64.0,47.502737649117556,22.89316411739871,-0.6911037256887433,3.6949880837188758,22.80088696361689,64,False,Team.SAN_ANTONIO_SPURS
Devonte' Graham,grahade01,4.351715384693511,1.2000000000000002,20.200000000000003,11.478260869565217,12.0,8.737075250445487,0.7611845862130538,0.7083333333333334,23.0,13.494750752689942,6.581483633897027,0.35060995875730583,2.572798537775501,70.0,23,False,Team.SAN_ANTONIO_SPURS
Dexter Dennis,dennide01,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,50.0,4,True,Team.DALLAS_MAVERICKS
Dillon Brooks,brookdi01,13.471482747924213,12.4,35.800000000000026,23.14666666666667,22.0,9.109252927045603,0.39354491332282265,0.5,75.0,4.05660618465847,13.837269221919314,-0.09089559704790795,0.7580930339561034,9.007462648923536,75,True,Team.HOUSTON_ROCKETS
Dillon Jones,jonesdi01,2.27521555830386,0.0,18.700000000000003,7.481481481481482,6.0,7.327625912184405,0.9794351466781135,1.4166666666666667,54.0,10.107411098198208,3.8704418948019157,0.6136093784149035,1.3141294586429497,70.0,54,True,Team.OKLAHOMA_CITY_THUNDER
Dmytro Skapintsev,skapidm01,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,50.0,2,True,Team.NEW_YORK_KNICKS
Domantas Sabonis,sabondo01,30.76980449996512,34.0,57.0,45.357142857142854,46.5,10.54383464303153,0.23246249606683692,0.25268817204301075,70.0,111.22210282121723,26.505213074413014,5.547684097040744,2.723858454083114,9.691649129628338,70,False,Team.SACRAMENTO_KINGS
Dominick Barlow,barlodo01,3.2700717264498484,0.40000000000000036,22.6,9.742857142857142,7.0,8.606784224893612,0.8833942752823356,1.7142857142857142,35.0,10.948879979506982,4.950718033531313,1.3464625255816491,0.746651946598003,70.0,35,False,Team.ATLANTA_HAWKS
Donovan Clingan,clingdo01,11.410205441333801,9.0,38.0,22.044776119402986,20.0,11.56091309183845,0.5244286913697875,0.85,67.0,29.211704242999453,9.102737252053755,4.670458628156869,1.938627657511524,33.522789125061834,67,False,Team.PORTLAND_TRAIL_BLAZERS
Donovan Mitchell,mitchdo01,25.999311074769025,26.0,58.0,41.098591549295776,40.0,11.749923499394313,0.28589601386463204,0.475,71.0,55.127479847419565,4.866928306898451,-1.037062498981997,4.223279995285471,6.7566657311028875,71,True,Team.CLEVELAND_CAVALIERS
Donte DiVincenzo,divindo01,14.609001666510284,13.100000000000001,37.699999999999996,25.35483870967742,23.5,9.992088441642133,0.39409000215128004,0.5531914893617021,62.0,28.43434623277134,6.773826223520874,-0.22300110061595424,0.9951984909780163,24.65686529801929,62,True,Team.MINNESOTA_TIMBERWOLVES
Dorian Finney-Smith,finnedo01,10.301126337708752,9.0,28.0,18.46031746031746,18.0,8.145161962249889,0.4412254545328831,0.6111111111111112,126.0,29.50658382522428,10.89193428849238,1.1058060150526914,-0.2941852312826163,7.719218709121514,126,True,Team.LOS_ANGELES_LAKERS
Doug McDermott,mcderdo01,1.3273303406098025,0.0,12.699999999999996,4.642857142857143,3.0,4.970491154093846,1.070567325497136,2.5,42.0,21.08783315977412,10.553295124782101,1.022113713422799,1.4071486049668387,70.0,42,False,Team.SACRAMENTO_KINGS
Draymond Green,greendr01,19.72919593660924,20.7,45.0,31.264705882352942,32.0,10.565785022836161,0.33794608727792047,0.3515625,68.0,30.773555502678203,8.797436039733329,1.0078838287854,5.217797730880189,24.14532847048223,68,False,Team.GOLDEN_STATE_WARRIORS
Drew Eubanks,eubandr01,4.36325730341834,1.0,21.0,11.901639344262295,10.0,9.437811843564036,0.7929841907126808,1.5,122.0,27.579774428991048,2.9784480351010583,0.469717664320509,0.9380056922293629,20.0,122,True,Team.LOS_ANGELES_CLIPPERS
Drew Peterson,peterdr01,1.7258137230723203,0.0,11.600000000000001,5.32,5.0,4.6709313846384,0.8779946211726315,1.6,25.0,4.612406859895869,2.0592067974875246,0.4785282338899108,0.3154703133464027,70.0,25,True,Team.BOSTON_CELTICS
Drew Timme,timmedr01,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,59.450623151535765,9,False,Team.BROOKLYN_NETS
Dru Smith,smithdr01,6.912011964042035,2.0,28.0,16.642857142857142,19.0,10.04708303693268,0.603687392777071,0.9473684210526315,14.0,15.517940278893816,6.63994176285766,0.7568079657539525,1.6540827323589933,70.0,14,False,Team.MIAMI_HEAT
Duncan Robinson,robindu01,9.606304572137907,7.0,31.0,18.756756756756758,18.0,9.360369031202358,0.4990398474848519,0.7777777777777778,74.0,47.12662640910265,15.102831710715117,-0.050079485964332315,2.634762475077876,13.79783437274313,74,False,Team.MIAMI_HEAT
Duop Reath,reathdu01,2.530101965152894,0.0,22.5,8.695652173913043,4.5,9.088620609018136,1.0451913700370856,2.4444444444444446,46.0,12.405077168037135,19.7523930587719,10.419870999707676,3.1989884576761023,70.0,46,False,Team.PORTLAND_TRAIL_BLAZERS
Dwight Powell,poweldw01,2.669082274605344,0.0,17.0,8.018181818181818,7.0,6.700043172427823,0.8356062913458737,1.5714285714285714,55.0,19.235117217961065,2.3854941555854854,2.3090937900044963,-0.7271817319766885,70.0,55,False,Team.DALLAS_MAVERICKS
Dylan Windler,windldy01,1.3438377584601395,0.0,16.0,4.882352941176471,2.0,5.48669356064048,1.1237806088058813,2.0,51.0,8.450788010435142,5.9763210217086336,0.726639674261861,0.5274038512899923,70.0,51,False,Team.ATLANTA_HAWKS
Dyson Daniels,daniedy01,24.81465335845424,26.0,50.5,37.96052631578947,38.0,9.828048997202483,0.25890181067153856,0.375,76.0,2.368127858014377,7.721523303883627,0.9221183161757555,0.9953546206981814,5.069545565061152,76,False,Team.ATLANTA_HAWKS
Dāvis Bertāns,bertada01,5.296301100331695,3.0,22.0,12.023255813953488,9.0,8.076634033225243,0.671750993092235,1.4444444444444444,86.0,-527.2780301328252,-3.264977138838743,0.05882352941176462,1.2230321884275508,20.0,86,False,Team.CHARLOTTE_HORNETS
E.J. Liddell,liddeej01,0.6622320551120424,0.0,10.8,3.3333333333333335,0.5,5.022173057773121,1.5066519173319362,7.5,12.0,2.836997510492111,1.2949024500329942,0.24049323797225952,0.15503246021629025,70.0,12,False,Team.CHICAGO_BULLS
Elfrid Payton,paytoel01,10.279243828218963,6.0,38.0,22.583333333333332,22.5,14.062114192238505,0.622676643198753,0.6333333333333333,48.0,25.2955538548745,2.827929087209861,1.0459431144309903,8.874384860522852,64.83998439141854,48,False,Team.NEW_ORLEANS_PELICANS
Elijah Harkless,harklej01,4.107244724709674,2.7,19.199999999999996,9.9,8.5,8.263776376451627,0.8347248865102653,0.8529411764705882,10.0,0.0,0.0,0.0,0.0,70.0,10,False,Team.UTAH_JAZZ
Emanuel Miller,milleem01,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,70.0,6,False,Team.CHICAGO_BULLS
Emoni Bates,batesem01,1.1797029921320976,0.0,9.89999999999999,6.4,3.5,10.101485039339513,1.5783570373967988,1.0,10.0,6.877777384307633,4.943742337147312,0.0057955576805317575,0.8973198293186432,70.0,10,True,Team.CLEVELAND_CAVALIERS
Enrique Freeman,freemen01,1.425301682949044,0.10000000000000009,10.700000000000006,4.818181818181818,3.5,5.068946130709327,1.052045423354766,1.1428571428571428,22.0,5.548075945260239,2.874413790575062,0.8467993883668441,0.384286980671692,70.0,22,True,Team.INDIANA_PACERS
Eric Gordon,gordoer01,5.6542313873986885,2.0,24.0,13.538461538461538,14.0,8.574996909160403,0.6333804535175297,1.1071428571428572,39.0,36.7020819886142,20.097890390181135,-0.1066946208189814,1.4719385700406131,70.0,39,False,Team.PHILADELPHIA_76ERS
Eugene Omoruyi,omorueu01,3.870867874593339,2.0,18.800000000000004,10.162790697674419,7.0,9.05263737121935,0.8907629449941236,1.4285714285714286,43.0,12.4636470364472,93087804.85032898,807282.9997091533,8.0,70.0,43,False,Team.WASHINGTON_WIZARDS
Evan Fournier,fournev01,6.336872346074181,3.0,24.0,14.40625,12.5,8.831263269629096,0.6130161054840153,1.12,64.0,15.182288016101776,7.932945184898974,0.19011686760984756,1.5018495701881818,35.0,64,False,Team.DETROIT_PISTONS
Evan Mobley,mobleev01,25.088752169255066,26.0,57.0,39.49295774647887,39.0,12.288633519921857,0.3111601212248402,0.3717948717948718,71.0,4415.192686970729,11.719974713609904,2.246120407468927,2.0430942693262137,8.067644812927902,71,True,Team.CLEVELAND_CAVALIERS
Filip Petrušev,petrufi01,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,70.0,6,False,Team.SACRAMENTO_KINGS
Frank Ntilikina,ntilila01,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,50.0,5,False,Team.CHARLOTTE_HORNETS
Franz Wagner,wagnefr01,27.764729249730586,29.9,55.1,41.81666666666667,42.0,10.56802041801375,0.25272268835425465,0.26785714285714285,60.0,46.74716683469842,21.544182460814657,0.3018204863236198,3.922498648334524,23.49446778157887,60,False,Team.ORLANDO_MAGIC
Fred VanVleet,vanvlfr01,20.45754650556094,20.0,48.1,33.35,33.0,11.087267472195302,0.33245179826672566,0.4621212121212121,60.0,52.35391518016514,23.238939444204984,0.4813932858303818,7.027518153246366,22.494561328222748,60,True,Team.HOUSTON_ROCKETS
Furkan Korkmaz,korkmfu01,1.682982462167462,0.0,15.400000000000006,5.9714285714285715,4.0,6.513659117734118,1.0908041584722208,1.75,35.0,-21621531246324.527,-10.024465565042503,0.16666666666666663,-3.3340628669898145,70.0,35,False,Team.PHILADELPHIA_76ERS
GG Jackson II,jacksgg01,5.22340360186116,2.0,28.4,13.068965517241379,12.0,9.555395783797644,0.7311516562800309,0.75,29.0,12.592563845483564,5.644200673295661,0.7881598526955478,0.9858970988794813,70.0,29,False,Team.MEMPHIS_GRIZZLIES
Gabe Vincent,vincega01,5.478058706857985,3.0,24.799999999999997,12.48611111111111,11.0,8.324984243487851,0.66673956121371,1.0,72.0,12.818906959393022,6.831699864495231,0.36241924272744086,1.1197031338998624,13.37721329812019,72,True,Team.LOS_ANGELES_LAKERS
Garrett Temple,templga01,1.8017629223114267,0.0,21.0,6.821428571428571,3.0,8.044756817014294,1.1793360778869122,2.75,28.0,9.282830660541372,3.5062221933078206,0.6172717905661218,1.4226357641701082,70.0,28,False,Team.TORONTO_RAPTORS
Garrison Mathews,mathega01,5.889364130624945,2.6000000000000005,25.4,13.872340425531915,13.0,9.134030410705062,0.6584347075201502,0.9615384615384616,47.0,11.54643996552445,13.281899584015093,-0.3333333333333332,0.923076923076927,70.0,47,False,Team.ATLANTA_HAWKS
Gary Harris,harriga01,3.1989480508304005,2.0,14.300000000000004,7.625,5.0,6.0677597458479955,0.795771769947278,1.25,48.0,23.097865264153114,9.232005027264965,0.43918735771352657,1.860361158273525,67.06965270892273,48,False,Team.ORLANDO_MAGIC
Gary Payton II,paytoga02,7.210996536372721,5.0,27.9,14.82258064516129,14.0,8.501468931039614,0.573548502420518,0.75,62.0,17.813096082319202,7.682275996071596,0.8659185450664157,1.5312552452064807,34.78017704565397,62,False,Team.GOLDEN_STATE_WARRIORS
Gary Trent Jr.,trentga02,9.443473578865845,7.0,29.700000000000003,18.27027027027027,17.0,8.95830778134645,0.49032157974825247,0.6911764705882353,74.0,30.929309402645693,-1.8652891575621027,0.31671907479339184,0.6659877943552087,12.217763559849788,74,True,Team.MILWAUKEE_BUCKS
