player_name,player_slug,consistency_score,floor,ceiling,avg_fp,median_fp,std_fp,coef_variation,iqr_ratio,games_played,optimized_ma_fp,optimized_ma_points,optimized_ma_rebounds,optimized_ma_assists,injury_risk_score,games_played_count,is_contender,team,recent_form_zscore,consistency_premium,age_factor,usage_proxy,upside_ratio,floor_reliability,projected_fp,proj_p10,proj_p25,proj_p50,proj_p75,proj_p90,upside,downside,risk_reward_ratio,projection_range,adjusted_projection,vorp,scarcity_adjusted_value,draft_score,overall_rank
Peyton Watson,watsope01,10.215828866466058,7.0,32.0,19.691176470588236,20.5,8.648796844140293,0.4392219457815832,0.5853658536585366,68.0,30.003132204959385,5.644236663831043,1.3883481900139432,0.9556118613307256,30.773387059155375,68,True,Team.DENVER_NUGGETS,1.0687296976963085,1.8545239262295514,1.0,7.988196715175711,1.5465529495380241,0.3383084577114428,19.870066868026857,19.68782,19.691338,19.690622,19.761856,19.691475,0.00085258484,0.0028018951,0.00085020263,0.00365448,16.812720574921407,1.1325293192711268,-5.480666076952392,13.514664394770547,172
Gary Trent Jr.,trentga02,9.443473578865845,7.0,29.700000000000003,18.27027027027027,17.0,8.95830778134645,0.49032157974825247,0.6911764705882353,74.0,30.929309402645693,-1.8652891575621027,0.31671907479339184,0.6659877943552087,12.217763559849788,74,True,Team.MILWAUKEE_BUCKS,1.271203844099686,1.6939919432158626,1.0,-0.8825822884135022,1.5412342215988781,0.3632538569424965,18.364269929570856,18.266108,18.245667,18.280212,18.28297,18.594456,0.31424332,0.014104843,0.3098726,0.32834816,17.242418389827076,1.562227134176796,-5.050968262046723,13.496963832001956,173
Kel'el Ware,wareke01,11.158602171449548,7.0,37.0,22.828125,22.0,11.777301642752256,0.5159119131664233,0.875,64.0,27.54947851273126,11.291793760117528,2.4856152651860715,1.105453764927996,35.0,64,False,Team.MIAMI_HEAT,0.3695110004238947,1.6236087963601278,1.0,14.882862790231595,1.5527868852459017,0.2937704918032787,22.88709731746029,22.402225,22.358822,22.827291,22.57644,22.913212,0.085920334,0.425066,0.06029218,0.5109863,18.881855286904738,3.2016640312544578,-3.4115313649690613,13.47908288014287,174
Tre Jones,jonestr01,10.649848065031051,9.0,35.900000000000006,20.347826086956523,17.5,11.12032489223605,0.5465116934218571,0.8571428571428571,92.0,16.855170941805795,4.350846113298671,0.40908639733897445,4.197236920231051,18.459621581257633,92,False,Team.CHICAGO_BULLS,-0.2881651421232138,1.5467624331853922,1.0,8.957169430868696,1.6816700610997966,0.4215885947046843,20.237232617443723,20.3757,19.903236,20.198273,20.106365,20.055012,-0.14326096,-0.17742729,-0.17416206,-0.32068825,18.369374337594248,2.689183081943968,-3.924012314279551,13.470659508891117,175
Alex Caruso,carusal01,11.791554327981917,10.3,31.0,20.90740740740741,20.0,8.760746878608938,0.4190259800220395,0.6375,54.0,27.03876887703717,15.498553162983296,1.2901995689641839,1.1667146391592467,63.38854994402756,54,True,Team.OKLAHOMA_CITY_THUNDER,0.6281651953363203,1.9266858278607495,1.0,17.955467371106725,1.4150464919695689,0.4701606086221471,21.147908301458923,20.888231,20.902695,20.89618,20.951712,20.907688,0.011508942,0.007947922,0.011418191,0.019456863,14.445232093565203,-1.2349591620850777,-7.848154558308597,13.461086462436036,176
Day'Ron Sharpe,sharpda01,12.793903809932997,12.8,35.0,21.9,19.5,9.980480950335009,0.4557297237595895,0.6025641025641025,50.0,68.97302312902647,9.224361638083186,4.327894328572823,2.860711591031425,62.400691964927596,50,False,Team.BROOKLYN_NETS,4.286972796723472,1.7994358718746584,1.0,16.412967557687434,1.5283842794759825,0.5589519650655023,21.98494331922631,21.834297,21.730648,21.72263,21.478973,21.860754,0.13812447,-0.11166763,0.15548737,0.026456833,15.125564939579142,-0.554626316071138,-7.167821712294657,13.262905932130996,177
Julian Champagnie,champju02,10.482652189252457,9.0,30.0,19.134146341463413,19.0,8.922104907396246,0.4662922896153551,0.6710526315789473,82.0,3532.1731451816563,16.97894109309757,-2.5250932298780686,0.7522257610613382,14.230212488793859,82,False,Team.SAN_ANTONIO_SPURS,354.06186808420705,1.7658725332093674,1.0,15.206073624280842,1.490006056935191,0.44700181708055725,19.307291451882612,19.174442,19.133158,19.134195,19.139158,19.201248,0.06705284,-0.040246964,0.06986468,0.026805878,17.933557152165797,2.2533658965155166,-4.3598294997080025,13.215995521215705,178
Grayson Allen,allengr01,10.958036582823995,9.0,31.0,20.1875,19.0,9.178567085880017,0.45466586183925783,0.6973684210526315,64.0,28.951602068580065,5.271634464843538,1.1111993274328829,4.88687913886746,27.088461788298314,64,False,Team.PHOENIX_SUNS,0.8610349565547261,1.802887231393736,1.0,11.26971293114388,1.463126843657817,0.4247787610619469,20.336358319029404,20.178305,20.18404,20.214348,20.187595,20.18429,-0.030057907,0.036043167,-0.029012214,0.00598526,17.58195499283855,1.9017637371882703,-4.711431659035249,13.18446904770315,179
Ochai Agbaji,agbajoc01,10.892966407099872,8.3,34.10000000000001,20.546875,21.0,9.352355464500642,0.4551716727969894,0.6190476190476191,64.0,48.83675116174011,25.991311329930227,3.394324050143794,-1.2280621846538384,28.647644938577127,64,False,Team.TORONTO_RAPTORS,2.7326994575050274,1.8012446401703779,1.0,28.157573195420184,1.582596084118927,0.3852066715010878,20.74489657212727,20.482313,20.547783,20.54661,20.552301,20.64364,0.09703064,0.06429672,0.09116878,0.16132736,17.773434415698233,2.093243160047953,-4.519952236175566,13.123876773480124,180
Luke Kornet,kornelu01,9.15395120854919,6.4,32.8,18.534246575342465,16.0,10.165860395610213,0.5484906200144462,0.875,73.0,22.34893581941921,396.94873789333946,20.208402591387745,1.036317316671289,19.478058424165322,73,True,Team.BOSTON_CELTICS,0.3416386296193052,1.5420423505550835,1.0,418.1934578013985,1.679102384291725,0.32762973352033664,18.676987795840102,18.537163,18.496725,18.535608,18.53477,18.550104,0.01449585,-0.0015544891,0.014518418,0.0129413605,16.85803049846612,1.1778392428158408,-5.435356153407678,13.077960642387708,181
Kyle Filipowski,filipky01,9.850404157638584,6.0,35.8,21.083333333333332,21.0,12.456312545140404,0.5908132432477663,0.7738095238095238,72.0,30.97691967018764,14.537742139813822,2.618240416795963,2.152796828556082,19.70885701978314,72,False,Team.UTAH_JAZZ,0.7352375551374412,1.4475692378140197,1.0,19.308779385165867,1.621132075471698,0.27169811320754716,21.251519892780344,21.049013,21.071106,21.147184,21.106728,21.095085,-0.052099228,0.098171234,-0.047441807,0.046072006,19.15730405768092,3.477112802030641,-3.136082594192878,13.047084612325435,182
Cody Martin,martico01,10.349352957144095,9.0,32.0,18.962264150943398,19.0,9.158895591638009,0.483006434185885,0.8421052631578947,106.0,10.457176049357578,2.7795036944582057,0.45712159608495384,1.004098769570728,16.344913199896443,106,False,Team.PHOENIX_SUNS,-0.8372059762664091,1.7152469361618765,1.0,4.240724060113887,1.6030245746691871,0.45085066162570886,19.14410810789367,19.061714,19.031458,18.745808,19.084595,19.129725,0.38391685,-0.31590652,0.56120527,0.06801033,17.57956418132889,1.8993729256786107,-4.713822470544908,13.00985857891729,183
Terry Rozier,roziete01,10.856591266229922,8.0,32.0,20.71875,21.0,9.51391866885039,0.4591936612416478,0.6547619047619048,64.0,40.81078112262644,22.409855146165565,0.25025627468059897,6.105325308868938,31.72493866685516,64,False,Team.MIAMI_HEAT,1.910993584357195,1.788289226633175,1.0,28.765436729715102,1.4733812949640288,0.3683453237410072,20.921097180338514,20.716906,20.711956,20.719042,20.718485,20.719065,2.2888184e-05,0.0021362305,2.2839393e-05,0.0021591187,17.602494555890736,1.922303300240456,-4.690892095983063,12.975313424923627,184
Ziaire Williams,willizi02,10.680616930573692,7.6000000000000005,32.0,20.476190476190474,21.0,9.18739153760773,0.44868656346456365,0.7142857142857143,63.0,59.072994208363994,8.936535585001096,0.05464061326839542,1.3601286734037588,27.26684623507755,63,False,Team.BROOKLYN_NETS,3.7886836477904797,1.8225341508013506,1.0,10.35130487167325,1.4900221729490024,0.3538802660753881,20.653606746497786,20.473698,20.47861,20.466845,20.477592,20.478035,0.011190414,-0.0068531036,0.011267632,0.004337311,17.83781314971521,2.1576218940649294,-4.45557350215859,12.960937071328226,185
Corey Kispert,kispeco01,10.931463811948099,10.0,28.0,18.81967213114754,19.0,7.391861268128354,0.3927731161636146,0.47368421052631576,61.0,20.954049378133952,14.916271774695804,-0.8631712840141399,2.444127950061869,25.234584328302205,61,False,Team.WASHINGTON_WIZARDS,0.25433895756744834,2.0293314858271847,1.0,16.497228440743534,1.412737799834574,0.5045492142266336,19.09731566947936,19.030745,18.543163,18.49208,18.792856,18.960133,0.4680519,-0.53866386,1.0145572,-0.070611954,16.68775155595094,1.0075603003006588,-5.60563509592286,12.942149175481903,186
Kevin Huerter,huertke01,9.825104105649721,6.700000000000001,36.3,20.26086956521739,20.0,11.576653384794866,0.5713798880907338,0.8,138.0,14.250809939918446,12.541308121140343,0.9906635715738508,-0.564801297353513,18.736859165507163,138,False,Team.CHICAGO_BULLS,-0.4778743153218397,1.4894696992544625,1.0,12.96717039536068,1.707361963190184,0.3151329243353784,20.455227900008826,20.260197,20.253618,20.26065,20.316921,20.270624,0.009973526,0.00045394897,0.009969001,0.010427475,18.538894278204737,2.8587030225544563,-3.7544923736690627,12.87912945225742,187
Keon Ellis,elliske01,9.914416673039666,7.0,36.20000000000002,19.9875,18.0,10.896666634801672,0.5451740655310405,0.8333333333333334,80.0,195.8263949493836,-1.566932163303969,-0.463629402756508,4.628423180232584,17.435687493029004,80,False,Team.SACRAMENTO_KINGS,14.780517967528555,1.5499693081694217,1.0,2.597861614172107,1.7248362120309715,0.33353186420488384,20.1054527705853,19.983553,19.978992,19.987726,19.990023,19.991407,0.0036811829,0.004173279,0.003665884,0.007854462,18.352690813516404,2.6724995578661233,-3.940695838357396,12.873136888236596,188
Buddy Hield,hieldbu01,9.567621196558258,6.0,33.0,19.865853658536587,18.5,10.826528163550176,0.5449817737330352,0.8648648648648649,82.0,25.482868705986718,13.167147833961769,1.710737490171693,1.0113079446894457,12.344410076074318,82,False,Team.GOLDEN_STATE_WARRIORS,0.4749504647324979,1.5504314086461466,1.0,15.889193268822908,1.581531268264173,0.28755113968439505,20.0479225683101,19.736235,20.188652,19.970074,19.913918,19.908798,-0.061275482,0.23383904,-0.04966246,0.17256355,18.810523681527073,3.1303324258767926,-3.4828629703467264,12.801770789744465,189
Isaiah Joe,joeis01,8.65217588222098,6.0,31.0,17.87837837837838,16.0,10.435066534841047,0.5836696323342687,0.875,74.0,13.21790243810689,5.495028298999532,0.4068884340464367,-1.1883556675721998,13.594165667916009,74,True,Team.OKLAHOMA_CITY_THUNDER,-0.40756001953042176,1.4626947764019844,1.0,4.713561065473769,1.6420901932712957,0.31782390837508945,17.985463801804244,17.684914,17.772545,17.719723,17.879446,17.932545,0.21282196,0.034809113,0.20566301,0.24763107,16.762976929124076,1.0827856734737953,-5.530409722749724,12.78599829068975,190
Kentavious Caldwell-Pope,caldwke01,9.710121976664398,7.0,30.400000000000006,18.844155844155843,19.0,9.059779727067612,0.48077397586781956,0.631578947368421,77.0,16.452575850067255,8.908989841894872,-0.32540267140022316,2.9109187004841015,10.665896242642324,77,False,Team.ORLANDO_MAGIC,-0.23773681521610454,1.7218402365666496,1.0,11.49450587097875,1.5319371727748694,0.3527486910994765,18.994972009413004,18.841888,18.829636,18.690367,18.84466,19.105633,0.41526604,-0.15152168,0.48942447,0.26374435,17.981980006491533,2.3017887508412525,-4.311406645382267,12.63882526643283,191
Max Christie,chrisma02,9.935702514955228,7.0,30.5,19.17948717948718,19.5,8.770205373941803,0.4572700662884095,0.6153846153846154,156.0,-133.69954835744755,22.414135612170945,-0.29308987879741794,1.3349629565110932,15.522236941150691,156,False,Team.DALLAS_MAVERICKS,-15.647474099641723,1.7944620759200445,1.0,23.45600868988462,1.51143583227446,0.3468869123252859,19.334968438100777,19.159931,19.167715,19.178183,19.179861,19.17961,0.0014266968,0.018251419,0.0014011243,0.019678116,17.834358631371423,2.1541673757211424,-4.459028020502377,12.632995566663665,192
Jaylen Wells,wellsja01,9.949908067970892,7.800000000000001,27.200000000000003,18.329113924050635,19.0,7.77324447027213,0.4240927577013109,0.6052631578947368,79.0,17.055747426995804,7.945698082676916,1.1394950982163214,1.8560898509456176,12.350845512156498,79,False,Team.MEMPHIS_GRIZZLIES,-0.14514202828492856,1.908059184763466,1.0,10.941283031838854,1.4072036673215456,0.4035363457760314,18.458598372317613,18.326052,18.276123,18.329172,18.401564,18.547604,0.21843147,0.0031204224,0.217752,0.2215519,17.31870188798042,1.6385106323301404,-4.974684763893379,12.544107196162404,193
Brandon Clarke,clarkbr01,10.488701299769719,9.0,30.0,18.984375,19.0,8.517431001151403,0.44865480170674055,0.5921052631578947,64.0,20.327457411913123,9.470020141338308,2.2762229753739525,1.1195815237483002,28.482557818897554,64,False,Team.MEMPHIS_GRIZZLIES,0.1411181664201862,1.82263965773967,1.0,12.865824640460561,1.5011727912431587,0.4503518373729476,19.190667031757236,18.982138,18.981329,18.988033,18.986507,19.097874,0.10984039,0.0058956146,0.10919661,0.11573601,16.457670615181055,0.7774793595307745,-5.8357160366927445,12.516673412645371,194
Caleb Martin,martica02,9.73447814638316,6.0,31.0,19.42222222222222,20.0,8.88316482363975,0.45737118657184067,0.65,90.0,15.673544607125447,42.157220328915216,-0.38608427295227,5.399587915148162,16.213977929829433,90,False,Team.DALLAS_MAVERICKS,-0.3792993117073423,1.7941365181623143,1.0,47.17072397111111,1.5179542981501633,0.29379760609358,19.577554558946265,19.41831,19.374405,19.422178,19.443205,19.422844,0.0006656647,0.003868103,0.00066309975,0.0045337677,17.990404371252332,2.3102131156020516,-4.3029822806214675,12.459768348064058,195
Duncan Robinson,robindu01,9.606304572137907,7.0,31.0,18.756756756756758,18.0,9.360369031202358,0.4990398474848519,0.7777777777777778,74.0,47.12662640910265,15.102831710715117,-0.050079485964332315,2.634762475077876,13.79783437274313,74,False,Team.MIAMI_HEAT,2.738306865991381,1.669338031849855,1.0,17.68751469982866,1.5690834473324213,0.35430916552667574,18.89605069887556,18.704435,18.71899,18.691772,18.819462,19.061422,0.3696499,-0.012662888,0.37439075,0.356987,17.59242780966535,1.9122365540150685,-4.7009588422084505,12.424200012650344,196
Patrick Beverley,beverpa01,8.426007544267888,6.0,31.0,17.410958904109588,16.0,10.397359538934527,0.5971732858711413,0.8125,146.0,11.326320701179657,1.9448099215360153,1.745580375619694,1.2008765850254857,18.204919377615152,146,True,Team.MILWAUKEE_BUCKS,-0.5338638464588393,1.4343636227404593,1.0,4.891266882181195,1.683779761904762,0.32589285714285715,17.5464615128812,17.392878,17.402008,17.409517,17.444803,17.412437,0.0029201508,0.01663971,0.0028723555,0.01955986,15.949301926859054,0.2691106712087734,-6.344084725014746,12.287575888045387,197
Luke Kennard,kennalu01,9.789737861304639,6.800000000000001,35.2,19.723076923076924,19.0,10.559003001169108,0.5353628666739407,0.8421052631578947,65.0,17.14396795375672,6.25727108896886,0.41013106366722096,2.7928622749504926,27.26273328065705,65,False,Team.MEMPHIS_GRIZZLIES,-0.2231255558164787,1.5739037524098587,1.0,9.460264427586573,1.698589458054937,0.32813659985152194,19.853976841412948,19.655825,19.699358,19.735569,19.7605,19.797058,0.061489105,0.07974434,0.05694784,0.14123344,17.147608465474033,1.4674172098237523,-5.145778186399767,12.227189311571987,198
Patrick Williams,willipa01,9.878371174431226,7.0,32.800000000000004,19.126984126984127,18.0,8.925604445304181,0.4666498589661107,0.6388888888888888,63.0,29.25333533512964,17.60818618423989,1.541399086891594,1.096799508046804,26.73594906595988,63,False,Team.CHICAGO_BULLS,1.0202251423525452,1.7647582262255648,1.0,20.24638477917829,1.629652996845426,0.3477917981072555,19.26035343289101,19.124575,18.970463,19.129616,19.173357,19.126917,-0.0026988983,0.0050411224,-0.002685361,0.0023422241,16.68563429102021,1.0054430353699306,-5.607752360853588,12.0710120729475,199
Jalen Smith,smithja04,10.232699044729326,9.0,27.0,18.078125,18.0,7.5318172763533635,0.4166260204724419,0.5277777777777778,64.0,18.290577914305842,4.356352046071628,-0.6916871678771424,0.2688154796481623,30.884763179394774,64,False,Team.CHICAGO_BULLS,0.02490124992417187,1.9356361475667145,1.0,3.9334803578426474,1.4152334152334152,0.47174447174447176,18.200647753801363,18.066254,18.08064,18.0786,18.106441,18.421364,0.3427639,0.012346268,0.33858365,0.35511017,15.39003427586267,-0.2901569797876107,-6.90335237601113,11.936585508782626,200
Moses Moody,moodymo01,9.239889013331139,7.300000000000001,29.700000000000003,17.85135135135135,17.0,9.378933311722683,0.5253906624280685,0.6470588235294118,74.0,36.37472707880846,21.708287882735707,0.6623671781304419,0.3867051812251674,17.511967923354945,74,False,Team.GOLDEN_STATE_WARRIORS,1.784709003432514,1.599000528913427,1.0,22.757360242091316,1.5754838709677421,0.38724014336917567,17.96805189525808,17.843721,17.85188,17.859032,17.851107,18.251574,0.3925419,0.0153102875,0.38662258,0.40785217,16.394772153083395,0.7145808974331143,-5.898614498790405,11.807885141513987,201
Bruce Brown,brownbr01,8.629219620894245,5.0,33.0,18.658536585365855,15.0,11.00024335894341,0.5895555264270324,1.2666666666666666,82.0,15.423921489409548,9.328746623652506,0.11115393208783603,0.8207943035900039,13.156669715042451,82,False,Team.NEW_ORLEANS_PELICANS,-0.269545791631438,1.4502095359623202,1.0,10.260694859330346,1.6786600496277915,0.25434243176178656,18.762083640913904,18.657225,18.467945,18.468014,18.658583,18.659943,0.19192886,-0.18921089,0.2367186,0.0027179718,17.527850952766375,1.8476596971160948,-4.765535699107424,11.735056794518888,202
Georges Niang,niangge01,9.171300207307912,8.0,27.30000000000001,16.734177215189874,15.0,7.978942001435131,0.4768051574231281,0.6,158.0,17.87350739872506,11.984720833093444,0.4982123520884046,0.07134913737197013,11.447878944873867,158,False,Team.ATLANTA_HAWKS,0.12688913497303844,1.733687688347814,1.0,12.554282322553819,1.5394004282655251,0.4511063526052819,16.862175706550733,16.714422,16.734282,16.744036,16.759804,16.933306,0.18927002,0.029613495,0.18382628,0.21888351,15.896994975371804,0.2168037197215238,-6.396391676501995,11.68489317238436,203
Amir Coffey,coffeam01,8.355936169777959,7.0,24.799999999999997,15.375,16.0,7.157819151110204,0.4655492130803385,0.625,72.0,11.341206027165532,-584.9834892112628,0.14285714285714057,2.4006541291905363,13.663078871197381,72,True,Team.LOS_ANGELES_CLIPPERS,-0.4944696490710396,1.7681927175768983,1.0,-582.4399779392152,1.514503816793893,0.42748091603053434,15.447259137296786,15.372924,15.372101,15.374888,15.458494,15.375314,0.00042533875,0.001964569,0.00042450477,0.0023899078,14.391973537613234,-1.2882177180370462,-7.901413114260565,11.657906000727007,204
Jalen Wilson,wilsoja03,9.115075923766312,7.0,27.400000000000006,17.27848101265823,17.0,8.120822912814011,0.4699963444046204,0.6470588235294118,79.0,21.080129563342503,12.234281391861012,0.7887285331948473,2.3364070451497922,14.154569281431268,79,False,Team.BROOKLYN_NETS,0.4168098193577761,1.7543972164322075,1.0,15.359416970205652,1.4990304709141276,0.38296398891966754,17.388420297424194,17.250782,17.221798,17.196703,17.429983,17.533308,0.33660507,-0.054079056,0.35584906,0.28252602,16.15779229845151,0.47760104280123095,-6.135594353422288,11.602747980037867,205
Jamal Shead,sheadja01,8.614573108841451,5.4,35.0,18.226666666666667,17.0,10.593801122459409,0.5812253724831424,0.7647058823529411,75.0,27.665325753707407,10.362935775584779,0.7063365854090982,6.558689429108217,16.689217148825424,75,False,Team.TORONTO_RAPTORS,0.8141125578526833,1.4679429751051234,1.0,17.62796179010209,1.8203883495145632,0.2808599167822469,18.364929368837032,18.210487,18.141773,18.191492,18.2434,18.561695,0.37020302,-0.018995285,0.37737128,0.35120773,16.83244789804022,1.152256642389938,-5.460938753833581,11.476566087588917,206
Jonathan Mogbo,mogbojo01,9.1942624093629,7.2,31.400000000000013,18.873015873015873,17.0,12.011227635725183,0.6364233314135295,0.8529411764705882,63.0,29.431218572552897,9.296094357986687,2.1298842528806974,5.210559221926285,35.0,63,False,Team.TORONTO_RAPTORS,0.8114686019747406,1.3579146088168441,1.0,16.63653783279367,1.5800319488817898,0.3623003194888179,19.00629243109125,18.871805,18.797699,18.872581,18.873058,18.912628,0.040046692,0.0007762909,0.040015627,0.040822983,15.68019125565028,0.0,-6.613195396223519,11.436455633102309,207
Cole Anthony,anthoco01,8.800771703487063,5.200000000000001,38.8,20.059701492537314,17.0,13.94539521390797,0.6951945530742812,1.3529411764705883,67.0,8.465034280431274,5.954311894769182,0.07477308430376572,-0.3310565129722072,35.0,67,False,Team.ORLANDO_MAGIC,-0.7758019808881474,1.2575538855666524,1.0,5.698028466100741,1.8423812898653436,0.2469170800850461,20.222179640316913,19.868107,19.621881,20.060053,20.070387,20.061369,0.0013160706,0.19194603,0.001104136,0.1932621,16.68329820326145,1.0031069476111707,-5.610088448612348,11.420786582043002,208
Jared Butler,butleja02,8.268484697422888,3.0,34.10000000000001,19.6,19.5,12.157576512885564,0.6202845159635492,1.0256410256410255,120.0,32.07460238100013,16.127207138270805,0.6893770519993568,5.487946855056273,20.0,120,False,Team.PHILADELPHIA_76ERS,0.9480927105978386,1.388340270875136,1.0,22.304531045326435,1.655339805825243,0.14563106796116504,19.858687024851903,19.300356,19.590338,19.599272,19.599987,19.603313,0.0040416718,0.29891586,0.0031115732,0.30295753,17.872818322366715,2.192627066716435,-4.420568329507084,11.416106841889713,209
Brice Sensabaugh,sensabr01,8.550632482439028,6.0,31.0,17.704225352112676,16.0,10.507400968086543,0.5934967929468135,0.78125,71.0,25.709823587149366,15.915120062295857,0.7810864877981514,2.609864698640659,17.660490249826193,71,False,Team.UTAH_JAZZ,0.6956912561957824,1.4419677353528775,1.0,19.306071248734668,1.6573795180722892,0.3207831325301205,17.863221829168545,17.70448,17.69317,17.719452,17.70602,17.70856,-0.010890961,0.014972687,-0.010730299,0.004081726,16.285855554445977,0.6056642987956966,-6.007531097427822,11.312711645856961,210
Jaime Jaquez Jr.,jaqueja01,8.85208109356268,4.5,31.0,19.984848484848484,19.5,12.451715744307815,0.6230578007007701,0.6153846153846154,66.0,46.436574969907554,3.8818347224638754,1.0751669727848512,-6.711441194909403,35.0,66,False,Team.MIAMI_HEAT,1.9664202684517993,1.38301529840467,1.0,-1.7544394996606765,1.4772563176895308,0.21444043321299638,20.167944798908135,19.828135,19.977602,19.984823,19.985018,20.026375,0.04155159,0.15668869,0.03592288,0.19824028,16.63855445909921,0.9583632034489309,-5.654832192774588,11.281156479737488,211
Cameron Payne,payneca01,7.856753953355433,6.0,27.9,15.597222222222221,15.0,8.709285788778393,0.5583869784434945,0.75,72.0,-4.746936858786021,-9.880549900627592,0.5072796934865903,-0.9198261785733961,20.0,72,True,Team.NEW_YORK_KNICKS,-2.095330132780849,1.518863575285343,1.0,-10.2930963857144,1.6810041841004184,0.36150627615062764,15.838411308258856,15.631331,15.898939,15.479953,15.655742,15.6043215,0.12436867,-0.15137863,0.14655378,-0.027009964,14.25457017743297,-1.4256210782173095,-8.038816474440829,11.21852683845927,212
Sam Hauser,hausesa01,7.908924570376459,6.0,27.0,15.43661971830986,15.0,8.046926443892351,0.5212881181718585,0.7,71.0,8.865272138920908,12.031190331717077,0.9071179691624345,1.4003133695853407,16.879928368459463,71,True,Team.BOSTON_CELTICS,-0.726362441448313,1.60955918961158,1.0,14.338621670464853,1.6426735218508997,0.36503856041131105,15.485633881743997,15.42675,15.436652,15.435636,15.436616,15.491997,0.0563612,0.008885384,0.05586482,0.06524658,14.178651928423859,-1.5015393272264212,-8.11473472344994,11.195103502091113,213
Justin Champagnie,champju01,8.674808911590222,3.1000000000000005,37.0,20.532258064516128,18.5,12.606600603339203,0.6139899743967248,0.9594594594594594,62.0,28.184840746229405,14.155381011225545,2.7856901217763728,1.1035970128188253,35.0,62,False,Team.WASHINGTON_WIZARDS,0.5624169404836689,1.4005798902777804,1.0,18.044668145820744,1.7183520599250937,0.14397003745318354,20.713465089317317,20.353716,20.402456,20.531609,20.552536,20.53798,0.0063705444,0.17789268,0.0054084253,0.18426323,17.088608698686787,1.408417443036507,-5.204777953187012,11.178409671679438,214
Jake LaRavia,laravja01,8.228494107159303,4.100000000000001,32.0,18.21212121212121,18.0,10.537832494506512,0.5786164264870465,0.8888888888888888,132.0,16.905784972582595,8.246011678329367,0.6780755217374276,1.3627823046244878,16.42346545189628,132,False,Team.SACRAMENTO_KINGS,-0.11322197996552645,1.4735864930011213,1.0,10.286869504691284,1.665615141955836,0.21340694006309158,18.31841750020138,18.064054,18.21269,18.211487,18.213957,18.296688,0.08520126,0.14743233,0.07425385,0.23263359,16.814158015461533,1.133966759811253,-5.479228636412266,11.11084587788463,215
Sam Merrill,merrisa01,7.58894429928702,6.0,25.0,14.76056338028169,14.0,7.956686954269124,0.5390503566346448,0.75,71.0,17.579288168062263,42.58333333333341,4.999999999999991,8.926882804795317,12.394680897247902,71,True,Team.CLEVELAND_CAVALIERS,0.3147061856881191,1.5648219105395411,1.0,56.51021613812872,1.5862377122430742,0.3806970509383378,14.765509509536942,14.750204,14.751287,14.763845,14.760879,14.838631,0.07478523,0.013641357,0.07377879,0.08842659,13.850440616256993,-1.8297506393932874,-8.442946035616806,10.921998777810334,216
Julian Strawther,strawju01,7.988607630810289,6.4,26.6,15.446153846153846,13.0,8.272346461333166,0.5355602788711711,0.8461538461538461,65.0,40.25057920908658,15.5134126170715,1.1221198156682022,0.02272478664633515,30.4256449457906,65,True,Team.DENVER_NUGGETS,2.6750969095439068,1.5734148801371228,1.0,16.658257219386037,1.6173994387277828,0.3891487371375117,15.490080168538277,15.439982,15.446676,15.446125,15.446156,15.448832,0.0027065277,0.0061426163,0.002690004,0.008849144,13.133601771589387,-2.5465894840608936,-9.159784880284413,10.755552333789671,217
Kevon Looney,looneke01,8.430121455449571,6.0,26.0,16.473684210526315,16.0,8.033603249067937,0.4876628170360729,0.640625,76.0,7.551351280405271,5.620391975580425,-0.5766166662941239,3.5947144449053616,16.62032751581727,76,False,Team.GOLDEN_STATE_WARRIORS,-0.9876826205580399,1.7016560704718133,1.0,8.638489754191664,1.4879518072289157,0.3433734939759036,16.548014048517537,16.473108,16.400055,16.522913,16.598623,16.474096,-0.04881668,0.049804688,-0.046500728,0.0009880066,15.172846982404003,-0.507344273246277,-7.120539669469796,10.749686931445028,218
Jonathan Isaac,isaacjo01,8.304954341292362,6.0,30.0,16.3943661971831,15.0,8.461143786495935,0.5161006948807657,0.8,71.0,-2.016743992760354,-2.7724431918102237,1.2636593631715862,-1.4285736865397998,15.924264314652847,71,False,Team.ORLANDO_MAGIC,-1.9459708683660395,1.6231113003265327,1.0,-2.937357515178437,1.7246963562753035,0.3449392712550607,16.51638934222479,16.386282,16.39457,16.426754,16.385725,16.618645,0.19189072,0.04047203,0.18442659,0.23236275,15.201332595178277,-0.4788586604720031,-7.092054056695522,10.727544969978005,219
Mason Plumlee,plumlma01,8.455163037412728,6.0,28.700000000000003,16.716216216216218,16.5,8.514725353476907,0.5093691804020137,0.696969696969697,74.0,16.00727726928781,5.052673640075802,1.2840651884177667,1.691745065025818,19.067675645077355,74,False,Team.PHOENIX_SUNS,-0.07450965956356756,1.6410413131499018,1.0,8.028483893519386,1.6199847444698703,0.3386727688787185,16.617234998486314,17.051716,16.633192,16.64352,16.818434,16.75828,0.114759445,-0.4081955,0.19391444,-0.29343605,15.032974763140492,-0.6472164925097879,-7.260411888733307,10.69038447815436,220
